           1   2.5293575177040561E-011   1.6862383122054250E-008
          10   2.5293585455277157E-010   1.6862383094794278E-008
         100   2.5302135109317447E-009   1.6862383402577057E-008
        1000   3.3806404342584528E-008   1.6862385356832659E-008
       10000   1.0290663254863830E-006   1.6862387535507659E-008
      100000   8.1765385289145343E-006   1.6862356722270844E-008
     1000000   6.5892865222849650E-005   1.6861835881630672E-008
