           1   2.5293575393880996E-011   1.6862383305959718E-008
          10   2.5293585108332461E-010   1.6862384167399461E-008
         100   2.5301960526746825E-009   1.6862380299289319E-008
        1000   3.3788177145055442E-008   1.6862417600132137E-008
       10000   1.0290804652868246E-006   1.6862425394133740E-008
      100000   8.1749711284828663E-006   1.6862489170939110E-008
     1000000   6.5916142375499476E-005   1.6871477465438913E-008
