   1.9999999999998905        3.9308588494434029        0.0000000000000000        0.0000000000000000     
   1.9989999999998906        3.9338290412474883       -9.0471193612899755E-005  -7.1816967841426245E-003
   1.9979999999998908        3.9367827441159409       -1.9919526336784174E-004  -1.4357551064834034E-002
   1.9969999999998909        3.9397200732377127       -3.2612572252239513E-004  -2.1527542139974903E-002
   1.9959999999998910        3.9426411431360124       -4.7121588347365207E-004  -2.8691649464481939E-002
   1.9949999999998911        3.9455460676703047       -6.3441886262382901E-004  -3.5849852649353010E-002
   1.9939999999998912        3.9484349600383135       -8.1568758519006887E-004  -4.3002131460733575E-002
   1.9929999999998913        3.9513079327780440       -1.0149747899588632E-003  -5.0148465818984356E-002
   1.9919999999998914        3.9541650977698062       -1.2322330339855469E-003  -5.7288835797750355E-002
   1.9909999999998915        3.9570065662382485       -1.4674146972393030E-003  -6.4423221623031365E-002
   1.9899999999998916        3.9598324487544065       -1.7204719871941089E-003  -7.1551603672253841E-002
   1.9889999999998917        3.9626428552377506       -1.9913569433660681E-003  -7.8673962473344322E-002
   1.9879999999998919        3.9654378949582445       -2.2800214417975492E-003  -8.5790278703804429E-002
   1.9869999999998920        3.9682176765384165       -2.5864171994885751E-003  -9.2900533189787429E-002
   1.9859999999998921        3.9709823079554298       -2.9104957787758831E-003 -0.10000470690517653     
   1.9849999999998922        3.9737318965431703       -3.2522085916600876E-003 -0.10710278097066479     
   1.9839999999998923        3.9764665489943312       -3.6115069040813762E-003 -0.11419473665283691     
   1.9829999999998924        3.9791863713625117       -3.9883418401441550E-003 -0.12128055536325268     
   1.9819999999998925        3.9818914690643212       -4.3826643862910691E-003 -0.12836021865753242     
   1.9809999999998926        3.9845819468814843       -4.7944253954268264E-003 -0.13543370823444423     
   1.9799999999998927        3.9872579089629654       -5.2235755909922285E-003 -0.14250100593499318     
   1.9789999999998928        3.9899194588270808       -5.6700655709888467E-003 -0.14956209374151258     
   1.9779999999998930        3.9925666993636373       -6.1338458119547298E-003 -0.15661695377675716     
   1.9769999999998931        3.9951997328360553       -6.6148666728915893E-003 -0.16366556830299842     
   1.9759999999998932        3.9978186608835182       -7.1130783991438500E-003 -0.17070791972112184     
   1.9749999999998933        4.0004235845231104       -7.6284311262299793E-003 -0.17774399056972690     
   1.9739999999998934        4.0030146041519714       -8.1608748836265125E-003 -0.18477376352422833     
   1.9729999999998935        4.0055918195494487       -8.7103595985051699E-003 -0.19179722139596056     
   1.9719999999998936        4.0081553298792576       -9.2768350994234753E-003 -0.19881434713128371     
   1.9709999999998937        4.0107052336916489       -9.8602511199692711E-003 -0.20582512381069229     
   1.9699999999998938        4.0132416289255755       -1.0460557302359536E-002 -0.21282953464792612     
   1.9689999999998939        4.0157646129108615       -1.1077703200993896E-002 -0.21982756298908374     
   1.9679999999998941        4.0182742823703892       -1.1711638285963237E-002 -0.22681919231173808     
   1.9669999999998942        4.0207707334222720       -1.2362311946513792E-002 -0.23380440622405474     
   1.9659999999998943        4.0232540615820467       -1.3029673494467115E-002 -0.24078318846391267     
   1.9649999999998944        4.0257243617648522       -1.3713672167596320E-002 -0.24775552289802746     
   1.9639999999998945        4.0281817282876355       -1.4414257132958967E-002 -0.25472139352107714     
   1.9629999999998946        4.0306262548713336       -1.5131377490186997E-002 -0.26168078445483056     
   1.9619999999998947        4.0330580346430818       -1.5864982274734086E-002 -0.26863367994727849     
   1.9609999999998948        4.0354771601384085       -1.6615020461080814E-002 -0.27558006437176724     
   1.9599999999998949        4.0378837233034472       -1.7381440965897985E-002 -0.28251992222613520     
   1.9589999999998950        4.0402778154971335       -1.8164192651168545E-002 -0.28945323813185192     
   1.9579999999998952        4.0426595274934263       -1.8963224327268415E-002 -0.29637999683315974     
   1.9569999999998953        4.0450289494835072       -1.9778484756006624E-002 -0.30330018319621904     
   1.9559999999998954        4.0473861710780055       -2.0609922653625146E-002 -0.31021378220825502     
   1.9549999999998955        4.0497312813092075       -2.1457486693758753E-002 -0.31712077897670854     
   1.9539999999998956        4.0520643686332765       -2.2321125510355293E-002 -0.32402115872838905     
   1.9529999999998957        4.0543855209324748       -2.3200787700556759E-002 -0.33091490680863078     
   1.9519999999998958        4.0566948255173800       -2.4096421827541483E-002 -0.33780200868045179     
   1.9509999999998959        4.0589923691291121       -2.5007976423327815E-002 -0.34468244992371572     
   1.9499999999998960        4.0612782379415560       -2.5935399991539685E-002 -0.35155621623429700     
   1.9489999999998961        4.0635525175635863       -2.6878641010134364E-002 -0.35842329342324863     
   1.9479999999998963        4.0658152930412959       -2.7837647934092793E-002 -0.36528366741597318     
   1.9469999999998964        4.0680666488602206       -2.8812369198072826E-002 -0.37213732425139673     
   1.9459999999998965        4.0703066689475671       -2.9802753219025740E-002 -0.37898425008114617     
   1.9449999999998966        4.0725354366744471       -3.0808748398776360E-002 -0.38582443116872905     
   1.9439999999998967        4.0747530348580989       -3.1830303126567136E-002 -0.39265785388871716     
   1.9429999999998968        4.0769595457641188       -3.2867365781566536E-002 -0.39948450472593289     
   1.9419999999998969        4.0791550511086987       -3.3919884735342069E-002 -0.40630437027463850     
   1.9409999999998970        4.0813396320608462       -3.4987808354298273E-002 -0.41311743723772942     
   1.9399999999998971        4.0835133692446206       -3.6071085002080047E-002 -0.41992369242592992     
   1.9389999999998973        4.0856763427413618       -3.7169663041941629E-002 -0.42672312275699226     
   1.9379999999998974        4.0878286320919175       -3.8283490839081530E-002 -0.43351571525489924     
   1.9369999999998975        4.0899703162988770       -3.9412516762943793E-002 -0.44030145704906992     
   1.9359999999998976        4.0921014738287971       -4.0556689189485920E-002 -0.44708033537356839     
   1.9349999999998977        4.0942221826144349       -4.1715956503413705E-002 -0.45385233756631632     
   1.9339999999998978        4.0963325200569685       -4.2890267100383413E-002 -0.46061745106830809     
   1.9329999999998979        4.0984325630282319       -4.4079569389171534E-002 -0.46737566342283021     
