   0.0000000000000000        0.0000000000000000        1.0000000000000000E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1.0000000000000000E-002  -1.8700226549021008E-006   1.0002446487282450E-002  -1.8700226549021008E-004   2.4464872824500497E-004  -1.8700226549021010E-002   2.4464872824500491E-002  0.42258623110715016       0.31161489713438656     
   2.0000000000000000E-002  -5.6056087865617087E-006   1.0007330655741621E-002  -4.6683678700383611E-004   6.1030090475304899E-004  -1.8655634767575074E-002   2.4376811767193314E-002   39.343724376445913        27.256010082228435     
   2.9999999999999999E-002  -1.1204482153118063E-005   1.0014647609551043E-002  -6.5306118274155933E-004   8.5335504773166463E-004  -1.8632872348967471E-002   2.4327853502551736E-002   39.118433355943438        27.793683642594686     
   4.0000000000000001E-002  -1.8665562047257688E-005   1.0024394884997125E-002  -8.3922281874026540E-004   1.0962538919143492E-003  -1.8614247039066056E-002   2.4284659513012632E-002   38.893392307454157        28.326308152931993     
   5.0000000000000003E-002  -2.7987737315746213E-005   1.0036569721115437E-002  -1.0252769253714406E-003   1.3388731494608384E-003  -1.8599766096343111E-002   2.4247253950951814E-002   38.668570246839600        28.854026645204581     
   6.0000000000000005E-002  -3.9169929931998909E-005   1.0051169138029231E-002  -1.2112246207909134E-003   1.5811831473065544E-003  -1.8589425699084658E-002   2.4215636132933274E-002   38.443905540060946        29.377123225382938     
   7.0000000000000007E-002  -5.2211278574976935E-005   1.0068190329449190E-002  -1.3970962544717310E-003   1.8232195601761594E-003  -1.8583215213703135E-002   2.4189789119037294E-002   38.219367398542175        29.895739586420842     
   8.0000000000000002E-002  -6.7111238114105055E-005   1.0087630866937562E-002  -1.5829287700977123E-003   2.0650311707486233E-003  -1.8581123126316334E-002   2.4169693434430393E-002   37.994925123883867        30.410016925353862     
   8.9999999999999997E-002  -8.3869631392680523E-005   1.0109488807037032E-002  -1.7687617529828436E-003   2.3066722382410624E-003  -1.8583138119046622E-002   2.4155329295027114E-002   37.770548096897826        30.920095998684829     
   9.9999999999999992E-002  -1.0248667283342557E-004   1.0133762740117664E-002  -1.9546356587549743E-003   2.5481988305791525E-003  -1.8589249567916369E-002   2.4146677663241183E-002   37.546205773852805        31.426117133530266     
  0.10999999999999999       -1.2296297842661022E-004   1.0160451811168035E-002  -2.1405912003143218E-003   2.7896675660711648E-003  -1.8599447721278486E-002   2.4143720619694067E-002   37.321867679519116        31.928220258173781     
  0.11999999999999998       -1.4529956951836326E-004   1.0189555727780217E-002  -2.3266691284948558E-003   3.0311351576752300E-003  -1.8613723764819588E-002   2.4146441498278683E-002   37.097503400212169        32.426544932590517     
  0.12999999999999998       -1.6949787393378518E-004   1.0221074762595928E-002  -2.5129101584543817E-003   3.2726582557398975E-003  -1.8632069843070802E-002   2.4154824931328523E-002   36.873082576833895        32.921230378947271     
  0.13999999999999999       -1.9555972601957699E-004   1.0255009753468472E-002  -2.6993549489864248E-003   3.5142933990407578E-003  -1.8654479064626524E-002   2.4168856861435224E-002   36.648574897910969        33.412415512082987     
  0.14999999999999999       -2.2348736629214795E-004   1.0291362102748648E-002  -2.8860441011110149E-003   3.7560970052705925E-003  -1.8680945501327140E-002   2.4188524540933499E-002   36.423950092629021        33.900238969974168     
  0.16000000000000000       -2.5328344098046941E-004   1.0330133776288218E-002  -3.0730181636656221E-003   3.9981253758772815E-003  -1.8711464185287997E-002   2.4213816526909984E-002   36.199177923861463        34.384839144190252     
  0.17000000000000001       -2.8495100158324192E-004   1.0371327302406301E-002  -3.2603176414218848E-003   4.2404347060708463E-003  -1.8746031105241454E-002   2.4244722674673407E-002   35.974228181192046        34.866354210343580     
  0.18000000000000002       -3.1849350448894437E-004   1.0414945770918385E-002  -3.4479830040980751E-003   4.4830810966771124E-003  -1.8784643202743433E-002   2.4281234130775466E-002   35.749070673930184        35.344922158538409     
  0.19000000000000003       -3.5391481067813230E-004   1.0460992832267714E-002  -3.6360546956740810E-003   4.7261205666148968E-003  -1.8827298368451355E-002   2.4323343325988286E-002   35.523675224117774        35.820680823824148     
  0.20000000000000004       -3.9121918551550763E-004   1.0509472696774581E-002  -3.8245731437939771E-003   4.9696090655622499E-003  -1.8873995438549767E-002   2.4371043968385176E-002   35.298011659526630        36.293767916657103     
  0.21000000000000005       -4.3041129863453302E-004   1.0560390134009199E-002  -4.0135787691789535E-003   5.2136024866400879E-003  -1.8924734191351576E-002   2.4424331036579150E-002   35.072049806645502        36.764321053375831     
